teks,akurasi,kualitas,pelayanan,pengemasan,harga,pengiriman,s_akurasi,s_kualitas,s_pelayanan,s_pengemasan,s_harga,s_pengiriman
puuuuuuaaaaaaasssss banget.... udah di coba segala sesuatu nya... berjalan normal.... cahaya nya jg terang... recomended seller banget....,0,1,0,0,0,0,-,positif,-,-,-,-
Belom sy Coba Tp Dari barangnya emng Bagus ko...,0,1,0,0,0,0,-,positif,-,-,-,-
"Harga oke..... Kualitas belum dicoba, moga2 oke juga.....",0,0,0,0,1,0,-,-,-,-,positif,-
"kualitas nya oke, sesuai Dengan pesanan",1,1,0,0,0,0,positif,positif,-,-,-,-
"So mantab sudah. Order Sabtu siang, Senin sore so sampai. Barang no cacat, sesuai gambar. Rekomend agan.",0,0,0,0,0,1,-,-,-,-,-,positif
Beli 2 barang rusak 1... Moduss,0,1,0,0,0,0,-,negatif,-,-,-,-
"barangnya sesuai deskripsi, cuman slow respon.pengiriman lambat",1,0,1,0,0,1,positif,-,negatif,-,-,negatif
Respon cating cpt. Cuma barang yg g sesuai. Order memori 32 gb. Dikirim 8 gb. Trima ksh,1,0,1,0,0,0,negatif,-,positif,-,-,-
barang sudah di terima..packing rapi tapi belum di coba,0,0,0,1,0,0,-,-,-,positif,-,-
sesuai spesifikasi,1,0,0,0,0,0,positif,-,-,-,-,-
barang sesuai dengan keterangan dan penjelasan yg di berikan sellerseller ramah dan responsif dan memberi masukan buan buyer,1,0,1,0,0,0,positif,-,positif,-,-,-
barang cepat rusak.... dan mahal dalam kategori brg sperti ini... Namun akan lebih baik apabila harga 1rb an... karena klo grosir an harga ambil 800rupiah an nih.,0,1,0,0,1,0,-,negatif,-,-,negatif,-
"Respon cepat,barang cepat sampai",0,0,1,0,0,1,-,-,positif,-,-,positif
Berfungsi semua. Bagus.. Cuma agak kecil saja..,1,1,0,0,0,0,negatif,positif,-,-,-,-
"rekomended, barang bagus",0,1,0,0,0,0,-,positif,-,-,-,-
"oke,,, barang bagus Namun akan lebih baik apabila sesuai dengan deskripsi produk",1,1,0,0,0,0,negatif,positif,-,-,-,-
"kualitas kurang, produk tidak bisa dimainkan. dan fasilitas return tidak tersedia. respon lapak kurang",0,1,1,0,0,0,-,negatif,negatif,-,-,-
Lumayan tebel buat harga segini sih oke,0,1,0,0,1,0,-,positif,-,-,positif,-
"Barang bagus.. sesuai gambar,, cepat sampai",1,1,0,0,0,0,positif,positif,-,-,-,-
mantap barangnya sesuai bgt!!,0,1,0,0,0,0,-,positif,-,-,-,-
Barang baggus murah dan berkualitas,0,1,0,0,1,0,-,positif,-,-,positif,-
Respon chat cepat. Packing baik. Recommended seller. Cepat sampai. Barang sesuai pesanan,1,0,1,1,0,1,positif,-,positif,positif,-,positif
"Mantap sesuai pesanan. Packing rapi, seller responsif, pengiriman cepat. sukses selalu iLoops",1,0,1,1,0,1,positif,-,positif,positif,-,positif
Rompinya pas ukuranny dengan badan saya.. Maaf terlambat konfirmasi terima barangny ...... .........,1,0,0,0,0,0,positif,-,-,-,-,-
nyaman dipakai,0,1,0,0,0,0,-,positif,-,-,-,-
Barang yg di kirim tidak sesuai pesanan padahal plapak udh di chat tanya stok ada tp yg datang beda kecewa.,1,0,0,0,0,0,negatif,-,-,-,-,-
barang rusak Namun akan lebih baik apabila barangnya bagus,0,1,0,0,0,0,-,negatif,-,-,-,-
"Respon lambat,.. Hrus sbar menunggu",0,0,1,0,0,0,-,-,negatif,-,-,-
kualitas oke Ga nyesel belanja di toko ini,0,1,0,0,0,0,-,positif,-,-,-,-
"Barang sesuai pesanan,fast respon juga",1,0,1,0,0,0,positif,-,positif,-,-,-
"fungsi, suara bass nya kayak radio rusak, ora adaan",0,1,0,0,0,0,-,negatif,-,-,-,-
"lebih cepat dr perkiraan dan bagus barangnya, mertua seneng dapet hadiah tongkat baru. good job, pertahankan reputasi.",0,1,0,0,0,1,-,positif,-,-,-,positif
Boljug barangnya...paaaaaaaaassss ditgn pas dikantooong,0,1,0,0,0,0,-,positif,-,-,-,-
"sesuai harga, lemes alumuniumnya ya gan.",0,1,0,0,1,0,-,negatif,-,-,positif,-
Barang bagus tapi sayang lubang tempat sangkutannya yg satu gak ada pelindungnya,1,1,0,0,0,0,negatif,positif,-,-,-,-
barang masih dalam keadaan bagus...crayonnya asli...bukan KW..,0,1,0,0,0,0,-,positif,-,-,-,-
Tidak Bisa Berfungsi!Barang Rusak Di Jual,0,1,0,0,0,0,-,negatif,-,-,-,-
Kualitas produk memuaskan,0,1,0,0,0,0,-,positif,-,-,-,-
lumayan murah sesuai harganya,0,0,0,0,1,0,-,-,-,-,positif,-
pembohong besar.barang rusak juga,0,1,0,0,0,0,-,negatif,-,-,-,-
Barang sesuai dengan harganyaaaaaa,0,1,0,0,1,0,-,positif,-,-,positif,-
barang tdk sesuai gambar Namun akan lebih baik apabila gambar asli saja,1,0,0,0,0,0,negatif,-,-,-,-,-
Earpods oem tidak sesuai dengan deskripsi 100% asli Tetapi akan lebih baik jika pelapak membuat deskripsi sesuai dengan keaslian barang,1,0,0,0,0,0,negatif,-,-,-,-,-
Suka sesuai dengan warna Diri sendiri,1,1,0,0,0,0,positif,positif,-,-,-,-
Senternya imut & mudah digunakan. Kualitas sesuai dg deskripsi. Pengirimannya cepat.,1,1,0,0,0,1,positif,positif,-,-,-,positif
Barang rusak ko d jual Liat perbedaan Punya lapak sebelah kanan,0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang nya sesuai walaupun awalnya ada kendala sedikit, tapi respon seller nya cepet banget, Recommended seller (y)",1,0,1,0,0,0,positif,-,positif,-,-,-
"cepet sampai, recomended dah, packing rapi ada plastik bablenya.",0,0,0,1,0,1,-,-,-,positif,-,positif
"Barang bagus, cepat sampai, recommended seller",0,1,0,0,0,1,-,positif,-,-,-,positif
"Barang dng kwalitas no1,sesusi harga sama produk rekomended seller",0,1,0,0,1,0,-,positif,-,-,positif,-
Cocok Recomend nih barangnya dgn harga segitu,0,0,0,0,1,0,-,-,-,-,positif,-
Bingkai lbh bagus dr yg digambar. Tapi untuk pengiriman lama bgt tolong diperbaiki. Biar customer tdk kecewa,0,1,0,0,0,1,-,positif,-,-,-,negatif
Barang tidak sesuai dengan pesanan.,1,0,0,0,0,0,negatif,-,-,-,-,-
"Packing bagus, barang cepat sampai dan respon cepat",0,0,1,1,0,1,-,-,positif,positif,-,positif
Tidak layak pakai,0,1,0,0,0,0,-,negatif,-,-,-,-
"kualitas jelek , angka berubah2 padahl nimbang diem",0,1,0,0,0,0,-,negatif,-,-,-,-
"keren brang nya bgus murah .. mudah""an bsa lindungi mtor",0,1,0,0,1,0,-,positif,-,-,positif,-
"Barang bagus sesuai gambar, packing rapih",1,1,0,1,0,0,positif,positif,-,positif,-,-
cargher ga brfungsi dgn baik..nyesellah pokonya,0,1,0,0,0,0,-,negatif,-,-,-,-
barang sesuai pesanan. cpt sampai pula.,1,0,0,0,0,1,positif,-,-,-,-,positif
"chat slow respone, packing kurang rapih, barang tidak sesuai dengan pesanan",1,0,1,1,0,0,negatif,-,negatif,negatif,-,-
Harga terjangkau... Bentuk yang minimalis dan tidak menonjol jadi alasan pertama untuk membeli... Suara cukup lumayan untuk sepeda... Semoga tidak gampang rusak...,0,1,0,0,1,0,-,positif,-,-,positif,-
"sesuai pesanan, respon cepat",1,0,1,0,0,0,positif,-,positif,-,-,-
Barang cepat sampai,0,0,0,0,0,1,-,-,-,-,-,positif
"Good, barang sesuai pesanan",1,1,0,0,0,0,positif,positif,-,-,-,-
.................mantab...........,0,1,0,0,0,0,-,positif,-,-,-,-
"Untuk harga segini nggak rugilah, bass joss kerenlah",0,1,0,0,1,0,-,positif,-,-,positif,-
enakeun euyy asliiii................,0,1,0,0,0,0,-,positif,-,-,-,-
mantap boss......sesuai dengan harga....berguna sekali...........,1,0,0,0,1,0,positif,-,-,-,positif,-
okkk barang sesuai fotony fast respon,1,0,1,0,0,0,positif,-,positif,-,-,-
"Barang sesuai pesanan, cepat sampai dan recomended seller.",1,0,0,0,0,1,positif,-,-,-,-,positif
Barang oke kualitas sesuai harga. Respon lama. pengiriman lama.,0,1,1,0,1,1,-,positif,negatif,-,positif,negatif
Sebaiknya berdaganglah dgn jujur biar barokah,0,0,1,0,0,0,-,-,negatif,-,-,-
"Sesuai harga .. SisSisa tes malam hari,",0,0,0,0,1,0,-,-,-,-,positif,-
"Item Paket Komplet Sesuai Diskripsi, Hanya Satu Dari 3 Item Tidak Sesuai Pesanan, Kacamata Googlenya Request Warna Hitam, Yang Datang Warna Pelangi. Overall ..It's Good Stuf lah..",1,0,0,0,0,0,negatif,-,-,-,-,-
"Sesuai dengan harapan saya,emang TOP pelapaknya",1,0,0,0,0,0,positif,-,-,-,-,-
"barang rijek , gak ada suaranya sama sekali, beli 3 ya normal 2",0,1,0,0,0,0,-,negatif,-,-,-,-
biasa azaa gada kabel pula..............,0,1,0,0,0,0,-,negatif,-,-,-,-
kualitas nya ok..tebal mantap,0,1,0,0,0,0,-,positif,-,-,-,-
"Barang sesuai pesanan, bahan bagus, pelapak respon di chat..",1,1,1,0,0,0,positif,positif,positif,-,-,-
Terima kasih kaka sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
"Pengiriman cepat, barang sesuai pesanan,Good,Recomended Seller.",1,1,0,0,0,1,positif,positif,-,-,-,positif
sesuai mantap,1,0,0,0,0,0,positif,-,-,-,-,-
"Mie instant dengan harga kemahalan. Porsi mie dan toping sedikit dan rasa yang biasa2 saja plus harga di atas 20K, kemahalan lha.. Untuk coba2 belinya di flash deal 10K..",0,1,0,0,1,0,-,negatif,-,-,negatif,-
pengiriman lama .barang bukan original .packing bagus.tidak sesuai pesanan,1,1,0,1,0,1,negatif,negatif,-,positif,-,negatif
"Barang lama sampai, respon lambat",0,0,1,0,0,1,-,-,negatif,-,-,negatif
kualitas sesuai,1,1,0,0,0,0,positif,positif,-,-,-,-
"Barang sesuai deskripsi, langsung dipake buat ganti LCD pecaaahhh and well done,,, TQ",1,0,0,0,0,0,positif,-,-,-,-,-
"Barang telah sampai dan Sesuai pesanan, terima kasih",1,0,0,0,0,0,positif,-,-,-,-,-
"Parah, kaga di packing samsek. Jngankan pake karton, pake plastik item aj kaga,,. _- Transaksi terburuk gua selama belanja di bl!",0,0,1,1,0,0,-,-,negatif,negatif,-,-
"cocok, oneplus one nyala lagi.",0,1,0,0,0,0,-,positif,-,-,-,-
"barang oke, di kirim tidak sesuai warna yg di request",1,1,0,0,0,0,positif,positif,-,-,-,-
Good as advertised,1,0,0,0,0,0,positif,-,-,-,-,-
Rompi pakaian shplat sesuai yang diharapkan,1,0,0,0,0,0,positif,-,-,-,-,-
"Sekali pakai bagus kmd di charging. Selesai charging malah terbuka knop yg bawah, di tarik malah kabel putus (hitam - merah kabel). Lihat di gbr. Apa bisa di servis? Atau di retur?",0,1,0,0,0,0,-,negatif,-,-,-,-
Pesanan mini kompresor barang nya ok sesuai dengan gambar tanks,1,1,0,0,0,0,positif,positif,-,-,-,-
tidak sesuai deskripsi Namun akan lebih baik apabila jujur dalam berjualan,1,0,0,0,0,0,negatif,-,-,-,-,-
barang original. Nge-charge full ngga nunggu lama.,0,1,0,0,0,0,-,positif,-,-,-,-
"harga msh terlalu mahal untuk gear, tolong di kurangin lg harganya",0,0,0,0,1,0,-,-,-,-,negatif,-
Barangnya bagus packibg rapih,0,1,0,1,0,0,-,positif,-,positif,-,-
berbeda,1,0,0,0,0,0,negatif,-,-,-,-,-
Tidak s3suai pesenan.. minta merah atau navy dikirim hitam.. kan kodok .. ????,1,0,0,0,0,0,negatif,-,-,-,-,-
"Barangnya bagus, sellernya baik hnya bonusnya gak bisa d pakai",0,1,1,0,0,0,-,positif,positif,-,-,-
sampe rmh bolhan ny copot,0,1,0,0,0,0,-,negatif,-,-,-,-
kualitas kurang ok,0,1,0,0,0,0,-,negatif,-,-,-,-
"Terimakasih, barang berfungsi dengan baik, respon chat baik.. thx",0,1,1,0,0,0,-,positif,positif,-,-,-
"Harga paling murah, respon sangat cepat, barang bagus banget. Gak nyesel deh order barang ini",0,1,1,0,1,0,-,positif,positif,-,positif,-
"Barang sesuai pesanan, dpt harga promo 20k, cuma pengiriman lama, mungkin krn lagi peak season.",1,0,0,0,1,1,positif,-,-,-,positif,negatif
"Keybord pecah, packing kurang aman tidak di kasih kardus tambahan, atw munkin dr jasa pengirimnya yg kurang bagus karena saya pakai wahana murah meriah dan pecah barangnya,,,tp KEYBOARD MASIH BERFUNGSI DENGAN BAIK",0,1,0,1,0,1,-,negatif,-,negatif,-,negatif
Barang sesuai dengan yg di janjikan... bagus ... recomended,0,1,0,0,0,0,-,positif,-,-,-,-
Sesuai dengan deskripsi dan dikemas dengan baik. Terima kasih.,1,0,0,1,0,0,positif,-,-,positif,-,-
"brg lumayan lah, bhn sesuai hargaharga, bhn kurg tabel, tq",0,1,0,0,1,0,-,positif,-,-,positif,-
Frame nya bagus bgt... mksih seller dan buka lapak...,0,1,0,0,0,0,-,positif,-,-,-,-
mantap barang bagus,0,1,0,0,0,0,-,positif,-,-,-,-
"ah udahlah, gausa ragu mau belanja di sini hehe, packing oke deh, mantap",0,0,0,1,0,0,-,-,-,positif,-,-
"Kemasan menarik,fungsi ok. Sesuai harga",0,0,0,1,1,0,-,-,-,positif,positif,-
"Sesuai yg diharapkan,terimakasih pelapak",1,0,0,0,0,0,positif,-,-,-,-,-
Jne parah dari jakarta ke jakarta seminggu lebih. Padahal minta di kirim pake jnt tp malah jne,0,0,0,0,0,1,-,-,-,-,-,negatif
Pesan buat Mediatek yg dikirim buat snapdragon,1,0,0,0,0,0,negatif,-,-,-,-,-
"Untuk 1 minggu pertama agak sedikit kecewa, karna, untuk ngisi batterynya lagi HP harus kondisi mati. Cuman setelah 1 minggu HP menyala tak masalah dan normal. Lumayan awet, tapi gak seirit yg ori bawaan HP. Cuman, setelah 6 bulan pemakaian batre kembung dan soak. Maklumlah ya, oem.",1,1,0,0,0,0,negatif,negatif,-,-,-,-
fast charging...mudah2an awet ya,0,1,0,0,0,0,-,positif,-,-,-,-
"Cukup bagus, sesuai harga",0,1,0,0,1,0,-,positif,-,-,positif,-
Barang sesuai pesanan dan cepat sampai,1,0,0,0,0,1,positif,-,-,-,-,positif
Respon cepat,0,0,1,0,0,0,-,-,positif,-,-,-
ya sesuai harga. tp diluar ekspetasi... cuma okelah..buat main game,1,0,0,0,1,0,negatif,-,-,-,positif,-
"barang sesuai deskripsi, semoga awet,senang belanja di Toko ini",1,0,0,0,0,0,positif,-,-,-,-,-
Baterai di cas ber jam jam tetapi tidak terisi sama sekali. Baterai sesuai yang saya request asli original.. Tapi barang yg dikirim saya kira bukan barang asli. Mohon klarifikasinya terhadap barang yang dikirim apakah betul keasliannya!,1,1,0,0,0,0,negatif,negatif,-,-,-,-
"saya kecewa sekali barang yg di kirim tidak seperti gambar, beli mahal2 ga terpakai",1,0,0,0,1,0,negatif,-,-,-,negatif,-
"barang oke, sesuai pesanan..",1,1,0,0,0,0,positif,positif,-,-,-,-
"Kualitas suaranya parah sih ini, bass nya mendominasi, suaranya mendem, vokal gak berasa",0,1,0,0,0,0,-,negatif,-,-,-,-
Barang bagus dan cepat sampai sangat presisi sama oppo f7 TG nya licin parah bikin ga gampang kotor PUAS BELANJA DISINI MANTAPP,0,1,0,0,0,1,-,positif,-,-,-,positif
"Barang tidak sesuai pesanan, pesan biru dikirim merah",1,0,0,0,0,0,negatif,-,-,-,-,-
Barang kadang nyala kadang ngga. Kualitas buruk,0,1,0,0,0,0,-,negatif,-,-,-,-
"Packing kurang baik, barang sesuai, tidak ada yang bocor",1,0,0,1,0,0,positif,-,-,negatif,-,-
Kualitas lumayan lah sesuai dengan harga,0,1,0,0,1,0,-,positif,-,-,positif,-
Barang sesuai pesanan. Mantap mantap,1,0,0,0,0,0,positif,-,-,-,-,-
"Crpat sampai, dan sesuai pesanan",1,0,0,0,0,1,positif,-,-,-,-,positif
Headset tidak berfungsi,0,1,0,0,0,0,-,negatif,-,-,-,-
Barang bagus sesuai ekspektasi. Packing aman pokoknya mantap lapaknya harga bersainh,1,1,0,1,1,0,positif,positif,-,positif,positif,-
"harga bagus sesuai barang,mantap......",0,1,0,0,1,0,-,positif,-,-,positif,-
"Barang dh sampe.. pesan jm 11 siang nyampe jam 1 siang.. sesuai pesanan, packing rapih recomended seller.. thank ka",1,0,0,1,0,1,positif,-,-,positif,-,positif
"Kualitas memang ori, dikirim cepat dan bagus",0,1,0,0,0,1,-,positif,-,-,-,positif
Proses cepat pengiriman nya cepat Barang sesuai pesanan,1,0,1,0,0,1,positif,-,positif,-,-,positif
Sesuai dengan yang dipesan. Recomended seller. Gak bakal nyesel,1,0,0,0,0,0,positif,-,-,-,-,-
Dipesan warna warni mestinya ada 4 warna bs kasih beda tp dikasih warna hijau 2 sama,1,0,0,0,0,0,negatif,-,-,-,-,-
Barang diterima. Namun packing kurang aman ya. Jadinya kadang suka diterima dgn keadaan sudah terbuka tutupnya.,0,0,0,1,0,0,-,-,-,negatif,-,-
"Overall bagus,, tp mgkn krna universal,untuk d grand new Avanza kurang lebar dikit dan kurang tinggi bawahnya",1,1,0,0,0,0,negatif,positif,-,-,-,-
"Penjual sangat tidak bertanggung jawab..di chat tidak membalas, dimasukkan forum komplain pun pasif..parahhh bnget...hati hati belanja disini...",0,0,1,0,0,0,-,-,negatif,-,-,-
"biasa aja,biaya expedisi masih terbilang mahal,karna sampainya barang lambat",0,0,0,0,1,1,-,-,-,-,negatif,negatif
Kcwa barang rusak,0,1,0,0,0,0,-,negatif,-,-,-,-
suka,0,1,0,0,0,0,-,positif,-,-,-,-
Tempered glass kekecilan,1,0,0,0,0,0,negatif,-,-,-,-,-
"Sesuai pesanan,,brg bgus berkualitas,,mantaaap",1,1,0,0,0,0,positif,positif,-,-,-,-
"Sesuai harga, mudah2an awet ya",0,0,0,0,1,0,-,-,-,-,positif,-
"Barang oke, tuts keyboard senyaman keyboard asli macbook",0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai pesanan..........,1,0,0,0,0,0,positif,-,-,-,-,-
Barang datang sesuai pesanan dan tidak cacat...,1,0,0,0,0,0,positif,-,-,-,-,-
Req hitam dikirim merah ????,1,0,0,0,0,0,negatif,-,-,-,-,-
berbeda,1,0,0,0,0,0,negatif,-,-,-,-,-
Jangan ragu beli di di lapak ini. Packing rapi barang mantap .,0,1,0,1,0,0,-,positif,-,positif,-,-
bagus mantap sesuai deskripsi,1,1,0,0,0,0,positif,positif,-,-,-,-
Respon dan pengiriman cepat Semoga makin berkualitas,0,0,1,0,0,1,-,-,positif,-,-,positif
Barang sesuai pesanan dan cepat,1,0,0,0,0,1,positif,-,-,-,-,positif
Barang sesuai dengan pesanan....,1,0,0,0,0,0,positif,-,-,-,-,-
"barang yg diterima lama sampai nya,segel barang sudah terbuka",0,1,0,0,0,1,-,negatif,-,-,-,negatif
Bahannya terlalu tipis cuma tidak sesuai pesanan,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Respon Lama Keadaan Barang Ga Jelas,0,1,1,0,0,0,-,negatif,negatif,-,-,-
Sudah rusak pas mic nya ????,0,1,0,0,0,0,-,negatif,-,-,-,-
Barang Bagus Makasi,0,1,0,0,0,0,-,positif,-,-,-,-
Lebih pas ini baterai kw... indicator 73% restart nyala tinggal 60%. Dan cukup boros untuk pemakaian normal,0,1,0,0,0,0,-,negatif,-,-,-,-
"Habis nyate dtg paket, tyt kurirny gak libur id.adha,, barangnya bgs, puasss bgt, dpt harga murah sekali, thx bl dan seller sukses yaa",0,1,0,0,1,0,-,positif,-,-,positif,-
Lampunya terang seperti masa depan saya,0,1,0,0,0,0,-,positif,-,-,-,-
Lebih bagus.. Dn sapa yg di gambar..,1,1,0,0,0,0,positif,positif,-,-,-,-
"barang bagus, harga murmer..",0,1,0,0,1,0,-,positif,-,-,positif,-
Barang sesuai pesanan harga mantap packing baik terimakasih :) sempet ragu buat hp ak yg bagol tapi nempel buat ipon 6s plus kok . Yuhuuu,1,0,0,1,1,0,positif,-,-,positif,positif,-
bagus deh pokonya sesuai pesanan,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang rusak.....T_T.....tidak ada respon sama sekali....sy coba pake headset saya yg ad micnya normal aj...berarti barang yg dikirim rusak.,0,1,1,0,0,0,-,negatif,negatif,-,-,-
Menang di model aja simpel. Suaranya pelan cenderung mendem,0,1,0,0,0,0,-,negatif,-,-,-,-
"barang udah di tes n mantap..cuma JNE nya LAMAAAA banget,,disaran kan jgan pakai jne atau jnt.. lamaaa..di sarankan expedisi sicepat",0,1,0,0,0,1,-,positif,-,-,-,negatif
"Respon lambat, lambat sampai masa ampe 8 hari, barang jelek gak bisa di pake langsung gw buang",0,1,1,0,0,1,-,negatif,negatif,-,-,negatif
Sesuai pesanan.,1,0,0,0,0,0,positif,-,-,-,-,-
Tempat utk cash susah dibuka sampai hrs dtg ke tukang kamera minta bukain.kll2 nyari tukang kamera yg punya alat utk buka.stlah 5 store camera br bs.hadeeuh,0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang masi rapi, di segel.. Suara full bass.. jernih, engga dengung.. kabel no kusut bahan dari karet berkualitas (tebel).. recomended seller good ????????",0,1,0,1,0,0,-,positif,-,positif,-,-
barang sesuai pesanan... respon cepat n ramah... recommended seller...,1,0,1,0,0,0,positif,-,positif,-,-,-
